user_id,name,city,age,source,registered_at
399,Максим Петров,Екатеринбург,33,advertising,2025-03-16 19:00:00
400,Анна Петров,Краснодар,29,partner,2025-05-31 05:00:00
401,Иван Смирнов,Санкт-Петербург,48,social,2025-04-29 23:00:00
402,Алексей Петров,Новосибирск,55,partner,2025-05-07 22:00:00
403,Ольга Петров,Самара,24,email,2025-04-15 22:00:00
404,Анна Морозов,Нижний новгород,45,partner,2026-04-22 20:00:00
405,Артём Сидоров,Самара,55,email,2025-01-31 18:00:00
406,Максим Морозов,Москва,45,social,2025-09-02 04:00:00
407,Алексей Волков,Новосибирск,45,email,2025-04-09 07:00:00
408,Анна Морозов,Санкт-Петербург,31,organic,2026-04-28 05:00:00
409,Дмитрий Петров,Самара,26,unknown,2025-12-16 15:00:00
410,Ольга Попов,Самара,64,unknown,2025-01-24 04:00:00
411,Алексей Попов,Самара,32,advertising,2025-03-10 19:00:00
412,Алексей Сидоров,Новосибирск,55,advertising,2026-04-24 23:00:00
413,Артём Попов,Краснодар,22,advertising,2025-03-13 22:00:00
414,Елена Морозов,Екатеринбург,54,advertising,2025-08-12 00:00:00
415,Алексей Смирнов,Самара,42,unknown,2025-12-04 23:00:00
416,Артём Смирнов,Санкт-Петербург,29,social,2025-12-25 01:00:00
417,Дмитрий Смирнов,Казань,48,organic,2025-10-29 06:00:00
418,Анна Волков,Екатеринбург,44,unknown,2025-06-12 23:00:00
419,Анна Смирнов,Санкт-Петербург,35,unknown,2025-10-12 02:00:00
420,Дмитрий Попов,Краснодар,55,advertising,2025-05-16 02:00:00
421,Ольга Попов,Москва,26,partner,2025-11-04 16:00:00
422,Мария Волков,Санкт-Петербург,36,partner,2025-10-14 10:00:00
423,Елена Попов,Москва,61,partner,2026-02-16 05:00:00
424,Анна Сидоров,Нижний новгород,30,unknown,2026-03-14 23:00:00
425,Мария Кузнецов,Самара,62,organic,2025-08-20 02:00:00
426,Ольга Иванов,Москва,37,email,2025-09-08 22:00:00
427,Артём Иванов,Москва,27,partner,2026-01-19 20:00:00
428,Анна Волков,Санкт-Петербург,19,unknown,2026-01-23 01:00:00
429,Сергей Петров,Санкт-Петербург,54,partner,2025-12-27 20:00:00
430,Дмитрий Петров,Новосибирск,27,email,2025-01-25 18:00:00
431,Максим Петров,Санкт-Петербург,50,social,2025-02-05 21:00:00
432,Алексей Кузнецов,Самара,32,unknown,2025-12-10 06:00:00
433,Артём Сидоров,Москва,24,partner,2025-06-20 13:00:00
434,Ольга Иванов,Новосибирск,44,email,2025-03-02 09:00:00
435,Ольга Волков,Казань,48,advertising,2026-03-27 03:00:00
436,Алексей Кузнецов,Нижний новгород,65,social,2025-11-30 12:00:00
437,Алексей Волков,Самара,53,organic,2026-02-07 05:00:00
438,Мария Морозов,Новосибирск,41,email,2025-06-16 13:00:00
439,Елена Петров,Санкт-Петербург,42,advertising,2026-04-08 13:00:00
440,Ольга Морозов,Краснодар,25,organic,2026-03-31 10:00:00
441,Максим Кузнецов,Екатеринбург,35,advertising,2025-03-27 07:00:00
442,Ольга Петров,Санкт-Петербург,59,partner,2025-04-17 19:00:00
443,Артём Кузнецов,Москва,24,organic,2026-04-08 05:00:00
444,Артём Сидоров,Екатеринбург,54,organic,2026-03-08 23:00:00
445,Сергей Кузнецов,Новосибирск,36,unknown,2025-08-02 04:00:00
446,Анна Кузнецов,Екатеринбург,18,social,2025-02-27 00:00:00
447,Мария Смирнов,Нижний новгород,52,unknown,2025-09-22 16:00:00
448,Анна Волков,Краснодар,64,email,2025-05-28 20:00:00
449,Артём Морозов,Нижний новгород,24,social,2025-04-04 11:00:00
450,Ольга Иванов,Екатеринбург,53,social,2025-11-05 09:00:00
451,Максим Морозов,Екатеринбург,36,email,2026-05-03 11:00:00
452,Максим Иванов,Самара,21,unknown,2025-11-29 18:00:00
453,Мария Петров,Самара,46,advertising,2025-02-05 15:00:00
454,Иван Сидоров,Москва,40,partner,2025-09-24 13:00:00
455,Алексей Попов,Краснодар,28,advertising,2025-07-20 23:00:00
456,Алексей Иванов,Нижний новгород,26,partner,2025-10-03 09:00:00
457,Алексей Волков,Москва,48,social,2025-10-10 01:00:00
458,Сергей Смирнов,Самара,20,unknown,2025-06-26 02:00:00
459,Ольга Петров,Москва,58,organic,2025-02-28 09:00:00
460,Максим Петров,Нижний новгород,52,partner,2025-04-08 00:00:00
461,Артём Волков,Москва,34,email,2025-02-16 02:00:00
462,Алексей Кузнецов,Нижний новгород,24,unknown,2025-03-28 05:00:00
463,Алексей Кузнецов,Новосибирск,22,advertising,2026-01-20 03:00:00
464,Анна Волков,Самара,37,email,2025-03-18 01:00:00
465,Иван Морозов,Москва,61,email,2025-12-12 18:00:00
466,Иван Кузнецов,Краснодар,19,unknown,2025-05-14 10:00:00
467,Елена Сидоров,Новосибирск,63,advertising,2025-06-11 10:00:00
468,Алексей Попов,Самара,39,unknown,2025-04-10 12:00:00
469,Елена Волков,Москва,32,email,2025-08-23 09:00:00
470,Мария Иванов,Краснодар,33,email,2025-09-14 09:00:00
471,Анна Петров,Новосибирск,43,unknown,2025-01-16 01:00:00
472,Елена Сидоров,Новосибирск,41,organic,2025-10-31 11:00:00
473,Алексей Попов,Краснодар,42,organic,2025-07-25 15:00:00
474,Ольга Сидоров,Екатеринбург,28,organic,2025-10-31 13:00:00
475,Анна Иванов,Нижний новгород,53,partner,2025-05-09 09:00:00
476,Ольга Волков,Екатеринбург,59,email,2025-05-20 05:00:00
477,Дмитрий Смирнов,Самара,65,unknown,2025-08-28 23:00:00
478,Елена Смирнов,Нижний новгород,59,advertising,2026-04-30 15:00:00
479,Алексей Волков,Краснодар,38,organic,2025-04-24 07:00:00
480,Артём Иванов,Самара,62,partner,2025-08-24 03:00:00
481,Иван Смирнов,Краснодар,53,organic,2026-01-03 20:00:00
482,Елена Морозов,Екатеринбург,22,partner,2025-12-01 14:00:00
483,Максим Петров,Москва,18,advertising,2025-02-14 18:00:00
484,Мария Кузнецов,Санкт-Петербург,29,email,2026-05-07 17:00:00
485,Мария Попов,Новосибирск,32,email,2026-04-11 21:00:00
486,Иван Кузнецов,Краснодар,44,organic,2025-11-15 13:00:00
487,Дмитрий Кузнецов,Екатеринбург,35,advertising,2025-08-29 17:00:00
488,Анна Петров,Москва,22,organic,2025-10-29 19:00:00
489,Анна Петров,Санкт-Петербург,21,email,2025-11-09 11:00:00
490,Елена Сидоров,Новосибирск,50,email,2025-11-15 22:00:00
491,Алексей Иванов,Самара,42,social,2025-02-12 09:00:00
492,Мария Иванов,Самара,39,organic,2025-06-27 21:00:00
493,Анна Иванов,Санкт-Петербург,25,unknown,2025-10-22 20:00:00
494,Иван Кузнецов,Санкт-Петербург,59,unknown,2025-02-03 02:00:00
495,Ольга Петров,Москва,44,email,2025-04-25 22:00:00
496,Артём Сидоров,Казань,27,advertising,2025-10-05 11:00:00
497,Анна Сидоров,Казань,63,organic,2025-07-01 12:00:00
498,Мария Смирнов,Казань,25,unknown,2026-03-31 11:00:00
499,Анна Петров,Краснодар,50,advertising,2025-05-01 14:00:00
500,Иван Петров,Краснодар,48,email,2026-03-22 02:00:00
501,Максим Смирнов,Москва,55,social,2025-10-21 11:00:00
502,Сергей Иванов,Казань,61,advertising,2025-08-09 00:00:00
503,Елена Морозов,Нижний новгород,46,advertising,2025-06-21 08:00:00
504,Алексей Кузнецов,Краснодар,46,email,2025-12-06 22:00:00
505,Мария Смирнов,Екатеринбург,25,partner,2025-01-29 04:00:00
506,Анна Морозов,Казань,45,partner,2025-06-15 03:00:00
507,Артём Смирнов,Казань,24,organic,2025-12-21 17:00:00
508,Елена Смирнов,Екатеринбург,60,unknown,2025-01-27 07:00:00
509,Елена Иванов,Нижний новгород,64,advertising,2025-12-08 10:00:00
510,Иван Смирнов,Москва,61,organic,2025-09-24 20:00:00
511,Анна Петров,Краснодар,41,social,2025-12-14 01:00:00
512,Дмитрий Кузнецов,Москва,62,unknown,2026-02-05 08:00:00
513,Анна Сидоров,Санкт-Петербург,43,unknown,2025-04-01 07:00:00
514,Мария Петров,Казань,57,partner,2026-03-13 06:00:00
515,Сергей Кузнецов,Новосибирск,36,organic,2025-09-07 22:00:00
516,Артём Кузнецов,Нижний новгород,60,email,2025-11-08 09:00:00
517,Анна Смирнов,Самара,62,unknown,2025-04-03 10:00:00
518,Максим Смирнов,Самара,39,social,2025-04-02 03:00:00
519,Иван Попов,Нижний новгород,62,unknown,2025-11-07 21:00:00
520,Артём Сидоров,Екатеринбург,36,partner,2025-06-30 04:00:00
521,Ольга Сидоров,Краснодар,30,partner,2025-02-21 22:00:00
522,Ольга Смирнов,Нижний новгород,42,unknown,2026-02-17 15:00:00
523,Максим Сидоров,Самара,24,social,2025-09-04 06:00:00
524,Дмитрий Сидоров,Екатеринбург,56,partner,2025-02-18 06:00:00
525,Дмитрий Сидоров,Екатеринбург,51,unknown,2025-05-15 23:00:00
526,Елена Сидоров,Самара,61,unknown,2026-01-15 14:00:00
527,Алексей Кузнецов,Москва,33,organic,2026-04-05 20:00:00
528,Мария Кузнецов,Казань,61,unknown,2025-11-01 17:00:00
529,Елена Кузнецов,Санкт-Петербург,64,advertising,2025-02-12 00:00:00
530,Ольга Волков,Новосибирск,54,email,2025-12-27 08:00:00
531,Мария Волков,Казань,30,unknown,2026-02-10 10:00:00
532,Анна Кузнецов,Новосибирск,20,social,2025-10-12 13:00:00
533,Дмитрий Попов,Казань,62,social,2025-12-11 01:00:00
534,Ольга Морозов,Санкт-Петербург,62,email,2026-05-05 15:00:00
535,Ольга Попов,Москва,35,email,2025-07-27 17:00:00
536,Максим Кузнецов,Санкт-Петербург,27,organic,2025-10-28 20:00:00
537,Сергей Морозов,Москва,37,social,2026-02-10 07:00:00
538,Иван Иванов,Новосибирск,43,social,2026-03-28 11:00:00
539,Иван Сидоров,Москва,24,organic,2025-04-28 03:00:00
540,Анна Волков,Екатеринбург,29,unknown,2025-07-30 03:00:00
541,Дмитрий Кузнецов,Нижний новгород,32,email,2026-02-19 03:00:00
542,Алексей Петров,Новосибирск,22,partner,2025-12-25 22:00:00
543,Анна Кузнецов,Unknown,32,email,2025-03-01 07:00:00
544,Алексей Иванов,Екатеринбург,52,advertising,2025-03-05 00:00:00
545,Максим Петров,Казань,64,advertising,2025-03-06 17:00:00
546,Мария Смирнов,Нижний новгород,62,social,2026-05-14 04:00:00
547,Алексей Петров,Екатеринбург,52,organic,2025-04-29 19:00:00
548,Алексей Волков,Санкт-Петербург,21,email,2025-04-12 05:00:00
549,Дмитрий Попов,Новосибирск,23,unknown,2025-04-24 13:00:00
550,Ольга Волков,Екатеринбург,25,advertising,2025-05-25 15:00:00
551,Алексей Петров,Санкт-Петербург,23,partner,2026-04-25 14:00:00
552,Елена Иванов,Казань,36,advertising,2026-01-03 12:00:00
553,Мария Сидоров,Екатеринбург,24,email,2025-03-26 22:00:00
